video_url,author,comment,likes,time,clean_comment,sentiment
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,Your rage will be gone in about 2 days and you'll probably buy something,0,8 hari yang lalu,rage gone days ll probably buy,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"You're confusing consumer pricing compared to trillion dollar company contracts. If Apple are paying more for ram, it would be single digit percentage increases. Producers aren't sidelining Apple for greater profits elsewhere in AI.

This is just a trillion dollar company taking advantage of a situation to increase their margins",0,8 hari yang lalu,confusing consumer pricing compared trillion dollar company contracts apple paying ram single digit percentage increases producers aren t sidelining apple greater profits ai just trillion dollar company taking advantage situation increase margins,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@nowandaround312,Many other companies already increased their prices months or years ago in response to RAM shortages. Apple is actually the follower in this case. People just don't complain as much when tech companies other than Apple do price hikes,0,7 hari yang lalu,companies increased prices months years ago response ram shortages apple actually follower case people just don t complain tech companies apple price hikes,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,You're blaming the scapegoat,0,8 hari yang lalu,blaming scapegoat,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@henriqueaugustus1761,"base iPhone is going to be 999 now, just watch",0,8 hari yang lalu,base iphone going just watch,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@kmoustakas,"As a european, i already make fun of people who buy mcstuff",0,8 hari yang lalu,european make fun people buy mcstuff,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ploed,The freaking Speaker too xD,0,8 hari yang lalu,freaking speaker xd,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@DavidBoura,Apple raised their prices to make the Steam Machine attractive.,0,8 hari yang lalu,apple raised prices make steam machine attractive,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@dhad.01,"Apple has developed it's ""Apple math"" to the next level",5,8 hari yang lalu,apple developed s apple math level,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MiloDiditTV,this was hilarious 😅,2,8 hari yang lalu,hilarious,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@BBB_bbb_BBB,"The crazy one with Apple of all companies hiking their prices is that they make a 25% profit margin. So if there was a company out there that could potentially eat the costs of increased RAM prices instead of passing it onto the consumer, it would be Apple. And if they did they could solve global warming at the same time since hell would surely freeze over.",2,8 hari yang lalu,crazy apple companies hiking prices make profit margin company potentially eat costs increased ram prices instead passing consumer apple did solve global warming time hell surely freeze,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@rapax0x00,"aplel always made toys, this change will impact no adults",0,8 hari yang lalu,aplel toys change impact adults,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Melchiorreu,"I'm very happy to be an Apple shareholder. There're always enough people in the world buying our products, even after such a massive price increase 😊",2,8 hari yang lalu,m happy apple shareholder people world buying products massive price increase,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Cibias,Won't be buying a new ipad.,0,8 hari yang lalu,won t buying new ipad,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ritchienuttall2174,"It like a lot of industries create the problem take the fool's money, you would think people would not go back the ones that do like giving their hard earned money away to a company that only cares about money.",0,8 hari yang lalu,like lot industries create problem fool s money think people ones like giving hard earned money away company cares money,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@fabianroman4470,"Apple, we're making bank😀😃😄",1,8 hari yang lalu,apple making bank,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@urameshi27,How else would Tim keep his billion dollar net worth safe?,0,8 hari yang lalu,tim billion dollar net worth safe,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ThemTubeSucks,Pay more and get less user freedom. 🤡💩💨,0,8 hari yang lalu,pay user freedom,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@arocomisgamusclademork1603,"Increase Prices, low quality",1,8 hari yang lalu,increase prices low quality,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ronnierush9379,Ai taking the cash from everyone. What a wonderful invention. NOT,0,8 hari yang lalu,ai taking cash wonderful invention,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@zeissiez,"""All Apple products price increased, except iPhone""
P/S: Apple wants you to buy the iPhone NOW!",0,8 hari yang lalu,apple products price increased iphone p s apple wants buy iphone,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mostunclean6619,Looks like I’m sticking with my current tech for at least two more years.,0,8 hari yang lalu,looks like m sticking current tech years,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Jontheinternet,Have you tried buying an ssd or memory lately?,0,8 hari yang lalu,tried buying ssd memory lately,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@gdotone1,"no, because it was a thursday, you were right. 
don't worry. we are not buying. tell apple to go get the gold from trump.
too bad broadcom doesn't build their own pc or have their own os. oh well maybe for a year or two it maybe fun to try china's pcs. have you seen their electric cars, nice. low prices too. lots of luxury is standard in them. oh well. the apple ride was good while it had no trump involved. 
everything TRUMP touches FAILS.",0,8 hari yang lalu,thursday right don t worry buying tell apple gold trump bad broadcom doesn t build pc os oh maybe year maybe fun try china s pcs seen electric cars nice low prices lots luxury standard oh apple ride good trump involved trump touches fails,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"25% 😂😂😂

Double that. You don't behind that rich, with that limited a product pool, at 25% margins.

From memory apple operate at 40-50% margins for hardware, and there services are 80-120%",0,8 hari yang lalu,double don t rich limited product pool margins memory apple operate margins hardware services,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@lastlondon,Hope you enjoyed that 7% share price drop. There’s more coming.,2,8 hari yang lalu,hope enjoyed share price drop s coming,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Melchiorreu, @lastlondon It's just a little flu 😊,0,8 hari yang lalu,s just little flu,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@robinspanier7017,"we are no shareholders but big money wants us to believe.
keep dreaming, sheep",0,8 hari yang lalu,shareholders big money wants believe dreaming sheep,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"Nah, they're decent quality. You'll always find better elsewhere at this price, but you need to research. Apple products are peace of mind at an excessive cost.",0,8 hari yang lalu,nah decent quality ll better price need research apple products peace mind excessive cost,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@arocomisgamusclademork1603,​ @MelodicTurtleMetal piece of mind greed not motivated,0,8 hari yang lalu,piece mind greed motivated,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@claudiameier666,yes prices doubled on everything,0,8 hari yang lalu,yes prices doubled,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"This isn't consumer level business. Apple are a trillion dollar company - the supplier isn't squeezing them. This is just taking advantage of people. 

I don't even disagree with it",0,8 hari yang lalu,isn t consumer level business apple trillion dollar company supplier isn t squeezing just taking advantage people don t disagree,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@robinspanier7017,"now add another 10% and you are german priced. 128gb of ram, 8gb of ssd costs 11k here lol you can buy a car from this kind of money",0,8 hari yang lalu (diedit),add german priced gb ram gb ssd costs k lol buy car kind money,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@KoolKitty917,"I bought a better iPad, well it was supposed to be better. It was so cheaply made that it vibrated so bad on high volume I returned it. Then got myself a refurbished iPad with extra storage for a lot less money. I works perfectly….",0,8 hari yang lalu,bought better ipad supposed better cheaply vibrated bad high volume returned got refurbished ipad extra storage lot money works perfectly,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@iAfroTech,"It's just business. people should chill more. You don't have the money, you don't buy: simple, no need to do a drama.",0,8 hari yang lalu,s just business people chill don t money don t buy simple need drama,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ludo_,Wait so they increased the price of overpriced products because they were not making enough profits?! We are doomed.,0,8 hari yang lalu,wait increased price overpriced products making profits doomed,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@aelaan12,"Well... I will not buy anything new for a long while, maybe until the prices go up even higher",1,8 hari yang lalu,buy new long maybe prices higher,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@flanchuga,"See people always talk about RAM shortage this, water shortage that, oil shortage, whatever. They are too narrow-sighted. What we have is a money shortage. Just produce more money and it will fix everything else as a result. Easy.",0,8 hari yang lalu,people talk ram shortage water shortage oil shortage narrow sighted money shortage just produce money fix result easy,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@SérgioEduardoAlvesdePaula,My 4 year old MBP14 M1 Pro never looked so appealing,1,8 hari yang lalu,year old mbp m pro looked appealing,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ThemTubeSucks,Apple is a scam factory.,0,8 hari yang lalu,apple scam factory,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@imperialTech,"Apple's cash grab. Price won't fall when RAM goes back down. Hello Linux, nothing special about Apple products",1,8 hari yang lalu,apple s cash grab price won t fall ram goes hello linux special apple products,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@NoInterleaving,They want your firstborn!,0,8 hari yang lalu,want firstborn,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@jeff92k7,"Everyone is glossing over the price increases on the Apple TVs.  These devices that are already 4 years old and have ben due for replacement for 2 years got the biggest, by percentage, price increases.  The 64GB increased 55% from $129 to $199; while the 128GB with Ethernet increased a whopping 67% from $149 to $249!!!  That makes the price increase on all the other products look absolutely reasonable.",0,8 hari yang lalu,glossing price increases apple tvs devices years old ben replacement years got biggest percentage price increases gb increased gb ethernet increased whopping makes price increase products look absolutely reasonable,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ajaks7636,tim crook strikes again!  Hopefully for the Last Time.  Another Great 1 Sam!  Thank You.,0,8 hari yang lalu,tim crook strikes hopefully time great sam thank,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@doremyabc123,Apples to oranges. I'm not sure what I'm trying to say with that. You figure it out.,1,8 hari yang lalu,apples oranges m sure m trying say figure,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@BR7Fan71,It's America's version of the Sony tax 😅,0,8 hari yang lalu,s america s version sony tax,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Septembersrain1984,"They will never stop until people go “No, I won’t buy it.”. So it’ll never happen. 

ᕕ( ᐛ )ᕗ",0,8 hari yang lalu,stop people won t buy ll happen,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@some1406,THE MOST GREEDY COMPANY IN THE WORLD. FUCK APPLE. Now every company is going to start increasing prices.,0,8 hari yang lalu (diedit),greedy company world fuck apple company going start increasing prices,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@jdneilso,So glad I picked up my M5 Air in April.,0,8 hari yang lalu,glad picked m air april,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@CkInnovation,When Microsoft does it its bad,0,8 hari yang lalu,microsoft does bad,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@davidfromdownunder400,Cook needs more money to pay hush money to those underage boys.,0,8 hari yang lalu,cook needs money pay hush money underage boys,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@rangerrecon,"I purchased a Macbook Pro M5 Max a couple of weeks ago (hasn't shipped yet) for $5,333. I priced it this morning and the exact same config is $6,999.",1,8 hari yang lalu,purchased macbook pro m max couple weeks ago hasn t shipped priced morning exact config,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Tackle-g7j,Ripoff garbage company with yesterday’s technology charging more for the same garbage…😂😂 can’t make this shyt up. F crapple and sheeps 😂😂😂,1,8 hari yang lalu,ripoff garbage company yesterday s technology charging garbage t make shyt f crapple sheeps,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@RoamingAdrian,this video hits differently. This is an anti-commercial 🙂,0,8 hari yang lalu,video hits differently anti commercial,Negative
